site_name,datetime,frequency,network,latitude,longitude,temperature,humidity,pm2_5_calibrated_value,pm10_calibrated_value,site_id,device_name
Layibi Gulu,2026-06-02 13:00:00Z,hourly,airqo,2.745652,32.292297,28.48333343,64.95833347,13.03,1.04,,aq_g5_114
Layibi Gulu,2026-06-02 14:00:00Z,hourly,airqo,2.745652,32.292297,27.7750001,65.40833364,13.36,1.68,,aq_g5_114
Layibi Gulu,2026-06-02 15:00:00Z,hourly,airqo,2.745652,32.292297,25.375,73.15000047,16.85,12.5,,aq_g5_114
Layibi Gulu,2026-06-02 16:00:00Z,hourly,airqo,2.745652,32.292297,24.06666644,78.46666624,17.02,13.94,,aq_g5_114
Layibi Gulu,2026-06-02 17:00:00Z,hourly,airqo,2.7456,32.292225,23.25000016,82.74166534,16.42,13.14,,aq_g5_114
Layibi Gulu,2026-06-02 18:00:00Z,hourly,airqo,2.745597375,32.2922535,22.4666667,86.96666708,12.25,5.92,,aq_g5_114
Layibi Gulu,2026-06-02 19:00:00Z,hourly,airqo,2.745640857,32.29225743,20.89999994,87.86666642,12.54,5.92,,aq_g5_114
Layibi Gulu,2026-06-02 20:00:00Z,hourly,airqo,2.74566,32.29224,19.61666695,89.95833298,12.2,5.92,,aq_g5_114
Layibi Gulu,2026-06-02 21:00:00Z,hourly,airqo,2.745955,32.292408,19.5,91.641666,12.09,5.92,,aq_g5_114
Layibi Gulu,2026-06-02 22:00:00Z,hourly,airqo,2.745955,32.292408,19.38333305,91.53333356,11.49,0.53,,aq_g5_114
Layibi Gulu,2026-06-02 23:00:00Z,hourly,airqo,2.745884,32.29237,19.18333292,91.83333317,11.91,0.53,,aq_g5_114
Layibi Gulu,2026-06-03 00:00:00Z,hourly,airqo,2.745813,32.292332,18.59999975,93.93333296,10.12,0.53,,aq_g5_114
Layibi Gulu,2026-06-03 01:00:00Z,hourly,airqo,2.745733833,32.29225867,18.33333302,96.1499999,10.01,0.53,,aq_g5_114
Layibi Gulu,2026-06-03 02:00:00Z,hourly,airqo,2.745645,32.292259,18,97.37500002,10.11,0.53,,aq_g5_114
Mary Queen of Peace P/s Gulu,2026-06-01 00:00:00Z,hourly,airqo,2.792247,32.36662533,19.88333289,96.43333356,6.86,0.21,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 01:00:00Z,hourly,airqo,2.792513,32.366467,19.6583333,96.91666563,5.1,0.21,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 02:00:00Z,hourly,airqo,2.792513,32.366467,19.51666657,96.68333332,6.2,0.21,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 03:00:00Z,hourly,airqo,2.792351571,32.36654057,19.54999971,97.29999999,5.94,0.21,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 04:00:00Z,hourly,airqo,2.792296333,32.366561,20.50833337,97.86666632,7.04,0.21,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 05:00:00Z,hourly,airqo,2.792332286,32.36641486,22.71666654,91.79999928,7,0.21,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 06:00:00Z,hourly,airqo,2.792318,32.36628,24.45000013,83.63333295,5.88,0.21,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 07:00:00Z,hourly,airqo,2.792288,32.36652417,25.91666683,76.37500117,7.03,0.21,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 08:00:00Z,hourly,airqo,2.792282,32.366573,26.70833333,72.61666656,6.41,0.21,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 09:00:00Z,hourly,airqo,2.7922725,32.36657817,27.06666676,69.60833371,7.63,0.72,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 10:00:00Z,hourly,airqo,2.792225,32.366604,27.9416666,67.44999935,7.73,1.64,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 11:00:00Z,hourly,airqo,2.792219286,32.36662329,27.54166667,66.90833271,8.18,7.49,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 12:00:00Z,hourly,airqo,2.792378,32.366451,30.615,61.43333333,7.88,5.8,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 13:00:00Z,hourly,airqo,2.792352667,32.366502,27.11666679,67.61666636,7,7.45,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 14:00:00Z,hourly,airqo,2.792302,32.366604,30.045,61.58666667,7.97,5.94,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 15:00:00Z,hourly,airqo,2.792302,32.366604,27.68333333,71.04,6.94,5.08,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 16:00:00Z,hourly,airqo,2.792273667,32.3666265,23.89166625,73.1250003,13.24,15.82,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 17:00:00Z,hourly,airqo,2.792747714,32.36676157,22.93333308,79.85833337,18.14,26.21,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 18:00:00Z,hourly,airqo,2.7931325,32.3668345,22.82499997,81.42500023,17.92,25.8,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 19:00:00Z,hourly,airqo,2.792318,32.366581,22.89166673,81.55000061,21.94,34.05,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 20:00:00Z,hourly,airqo,2.79234,32.36657,20.93333324,89.21666642,8.74,4.3,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 21:00:00Z,hourly,airqo,2.793221667,32.36778667,17.98333327,97.45000005,7.38,4.3,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 22:00:00Z,hourly,airqo,2.794985,32.37022,17.75,96.07666667,7.09,4.3,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-01 23:00:00Z,hourly,airqo,2.794985,32.37022,18.3166666,98.11,8.68,4.3,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 00:00:00Z,hourly,airqo,2.792336333,32.36660533,18.54166683,93.11818155,6.79,0.44,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 01:00:00Z,hourly,airqo,2.792268,32.366592,18.74999968,91.806,8.25,0.44,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 02:00:00Z,hourly,airqo,2.792264571,32.36660286,18.89999962,91.806,8.25,0.44,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 03:00:00Z,hourly,airqo,2.792262,32.366611,19.96,93.11818155,6.79,0.44,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 04:00:00Z,hourly,airqo,2.792262,32.366611,21.768,91.806,8.25,0.44,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 05:00:00Z,hourly,airqo,2.792328,32.36652,23.99166667,84.44833333,5.93,0.44,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 06:00:00Z,hourly,airqo,2.7922865,32.3665335,22.58333349,93.11818155,6.79,0.44,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 07:00:00Z,hourly,airqo,2.7922675,32.36658783,24.42500035,86.26666665,6.23,0.44,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 08:00:00Z,hourly,airqo,2.792272,32.366596,30.066,64.934,7.98,0.44,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 09:00:00Z,hourly,airqo,2.829097,32.342915,27.1500001,70.37500093,7.21,0.44,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 10:00:00Z,hourly,airqo,2.829097,32.342915,27.95833349,67.67499894,6.65,0.44,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 11:00:00Z,hourly,airqo,2.798391167,32.36265583,28.29166651,67.04166631,7.8,0.21,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 12:00:00Z,hourly,airqo,2.792263667,32.3666015,27.70833333,68.1249996,7.28,0.38,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 13:00:00Z,hourly,airqo,2.792320333,32.366618,28.48333343,64.95833347,7.14,1.06,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 14:00:00Z,hourly,airqo,2.792297,32.366676,27.7750001,65.40833364,8.45,2.81,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 15:00:00Z,hourly,airqo,2.801685333,32.3924735,25.375,73.15000047,7.95,4.41,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 16:00:00Z,hourly,airqo,2.803563,32.397633,24.06666644,78.46666624,13.29,12.04,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 17:00:00Z,hourly,airqo,2.800333571,32.38875214,23.25000016,82.74166534,11.71,12.2,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 18:00:00Z,hourly,airqo,2.79226,32.36655,22.4666667,86.96666708,6.97,6.11,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 19:00:00Z,hourly,airqo,2.792292143,32.36656429,20.89999994,87.86666642,8.77,1.16,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 20:00:00Z,hourly,airqo,2.79225,32.366508,19.61666695,89.95833298,8.53,1.16,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 21:00:00Z,hourly,airqo,2.792307,32.366469,19.5,91.641666,6.84,1.16,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 22:00:00Z,hourly,airqo,2.792383,32.366417,19.38333305,91.53333356,8.12,1.16,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-02 23:00:00Z,hourly,airqo,2.792383,32.366417,19.18333292,91.83333317,8.52,1.16,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-03 00:00:00Z,hourly,airqo,2.792282,32.366543,18.59999975,93.93333296,6.22,1.16,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-03 01:00:00Z,hourly,airqo,2.792308625,32.36656588,18.33333302,96.1499999,4.92,1.16,,aq_g5_117
Mary Queen of Peace P/s Gulu,2026-06-03 02:00:00Z,hourly,airqo,2.792325667,32.36657333,18,97.37500002,4.8,1.16,,aq_g5_117
"Civic Centre, Kampala Central",2026-06-01 00:00:00Z,hourly,airqo,0.311324161,32.59378122,21.02500025,91.80000027,15.97,27.8,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 01:00:00Z,hourly,airqo,0.312475,32.5891,20.96666654,91.82499995,15.7,25.49,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 02:00:00Z,hourly,airqo,0.312475,32.5891,21.7249999,97.19166607,26.11,35.07,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 03:00:00Z,hourly,airqo,0.312475,32.5891,20.94999981,98.14166625,31.66,40.4,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 04:00:00Z,hourly,airqo,0.312475,32.5891,20.92499987,97.01999903,15.81,24.4,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 05:00:00Z,hourly,airqo,0.312475,32.5891,22.4416666,94.78333294,44.26,61.31,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 06:00:00Z,hourly,airqo,0.319553571,32.58749214,24.00833337,94.80000084,36.99,44.44,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 07:00:00Z,hourly,airqo,0.328543,32.588352,25.39999962,89.60000277,14.87,21.46,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 08:00:00Z,hourly,airqo,0.328543,32.588352,27.22500006,79.42499965,15.07,21.03,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 09:00:00Z,hourly,airqo,0.328543,32.588352,27.76666657,76.00833426,13.01,11.31,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 10:00:00Z,hourly,airqo,0.324470333,32.588309,27.88333337,75.71666688,13.65,15.22,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 11:00:00Z,hourly,airqo,0.316325,32.588223,24.72500038,75.58333427,8.72,10.26,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 12:00:00Z,hourly,airqo,0.314692857,32.58949229,26.52571429,71.85714286,15.41,19.11,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 13:00:00Z,hourly,airqo,0.311453,32.583885,25.65000057,80.25000095,13.83,17.91,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 14:00:00Z,hourly,airqo,0.311453,32.583885,24.56666676,76.05833312,11.88,11.64,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 15:00:00Z,hourly,airqo,0.311453,32.583885,23.50000016,79.16666617,19.26,34.14,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 16:00:00Z,hourly,airqo,0.311453,32.583885,22.35833343,79.71666654,16.14,24.12,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 17:00:00Z,hourly,airqo,0.311453,32.583885,21.89999994,81.48333281,23.45,35.12,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 18:00:00Z,hourly,airqo,0.311453,32.583885,21.46666638,83.04166645,27.65,38.49,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 19:00:00Z,hourly,airqo,0.319822833,32.58646017,21.24166648,84.55000073,23.64,35.5,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 20:00:00Z,hourly,airqo,0.313577,32.589951,20.9749999,87.65833328,19.56,32.41,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 21:00:00Z,hourly,airqo,0.319430143,32.59165329,20.38333337,89.86666749,17.55,28.46,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 22:00:00Z,hourly,airqo,0.32382,32.59293,20.65833362,88.64166687,9.06,14.18,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-01 23:00:00Z,hourly,airqo,0.32382,32.59293,20.42500003,88.17500025,14.69,25.53,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 00:00:00Z,hourly,airqo,0.320818,32.591133,20.15000025,88.38333289,10.12,5.99,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 01:00:00Z,hourly,airqo,0.31830925,32.59071263,20.4083333,85.38333277,10.94,14.88,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 02:00:00Z,hourly,airqo,0.318034667,32.588682,21.67499987,89.75833356,10.78,10.93,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 03:00:00Z,hourly,airqo,0.319988,32.588017,21.75833352,89.12499994,17.02,26.38,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 04:00:00Z,hourly,airqo,0.319988,32.588017,20.22500054,96.36666626,19.97,30.88,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 05:00:00Z,hourly,airqo,0.319988,32.588017,20.4000001,98.23333224,18.13,29.57,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 06:00:00Z,hourly,airqo,0.319988,32.588017,21.28333298,97.70000151,20.37,31.13,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 07:00:00Z,hourly,airqo,0.319988,32.588017,22.86666679,95.60000102,30.22,36.9,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 08:00:00Z,hourly,airqo,0.315694429,32.58944986,26.27428571,74.13,43.68,53.77,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 09:00:00Z,hourly,airqo,0.321413,32.592476,27.56666676,79.26666737,27.59,36.03,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 10:00:00Z,hourly,airqo,0.320193833,32.59207167,27.72500006,72.54999926,14.18,15.57,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 11:00:00Z,hourly,airqo,0.314098,32.59005,26.69999997,77.35000104,13.64,16.4,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 12:00:00Z,hourly,airqo,0.314098,32.59005,25.67500003,81.37499938,12.43,17.29,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 13:00:00Z,hourly,airqo,0.314098,32.59005,25.27999992,82.91999936,20.2,27.98,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 14:00:00Z,hourly,airqo,0.315121641,32.59156282,23.31666692,79.80833302,14.61,15.62,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 15:00:00Z,hourly,airqo,0.32543,32.58744,22.7166667,82.25833327,15.06,21.04,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 16:00:00Z,hourly,airqo,0.32543,32.58744,22.31666629,82.82499909,15.29,22.2,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 17:00:00Z,hourly,airqo,0.32543,32.58744,22.18333371,81.25833273,19.56,29.64,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 18:00:00Z,hourly,airqo,0.315984167,32.58963083,21.7249999,82.42499928,30.33,38.25,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 19:00:00Z,hourly,airqo,0.314925333,32.59033983,20.74166679,85.78333259,31.24,43.78,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 20:00:00Z,hourly,airqo,0.319077,32.591694,20.38333321,88.44999969,27.38,41.99,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 21:00:00Z,hourly,airqo,0.319077,32.591694,20.50833352,89.68333354,14.65,22.63,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 22:00:00Z,hourly,airqo,0.319077,32.591694,20.7833333,89.25000032,18.08,33.18,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-02 23:00:00Z,hourly,airqo,0.319077,32.591694,20.54166667,90.5249998,18.17,33.16,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-03 00:00:00Z,hourly,airqo,0.321897833,32.59022817,20.05000019,92.64166603,30.28,38.65,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-03 01:00:00Z,hourly,airqo,0.321618333,32.58956317,19.79166651,93.73333404,23.53,33.03,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-03 02:00:00Z,hourly,airqo,0.3167586,32.5881746,20.85833311,97.42499987,24.52,32.04,60d058c8048305120d2d6145,aq_g5_37
"Civic Centre, Kampala Central",2026-06-03 03:00:00Z,hourly,airqo,0.314193,32.590057,20.87499952,98.55714185,27.49,37.41,60d058c8048305120d2d6145,aq_g5_37
"Kireka, Kira Municipality",2026-06-01 00:00:00Z,hourly,airqo,0.351483609,32.64980395,21.02500025,91.80000027,31.23,37.56,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 01:00:00Z,hourly,airqo,0.351483609,32.64980395,20.58333333,91.82499995,50.66,53.92,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 02:00:00Z,hourly,airqo,0.351483609,32.64980395,19.8416667,94.61666743,27.6,37.01,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 03:00:00Z,hourly,airqo,0.351483609,32.64980395,19.27499978,94.93333399,30.03,41.78,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 04:00:00Z,hourly,airqo,0.351483609,32.64980395,20.20833333,98.43333562,36.7,53.17,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 05:00:00Z,hourly,airqo,0.351483609,32.64980395,21.89999994,96.41428505,44.43,56.61,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 06:00:00Z,hourly,airqo,0.351483609,32.64980395,23.56666692,96.65000141,33.48,41.07,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 07:00:00Z,hourly,airqo,0.351483609,32.64980395,24.73333327,87.79166689,41.25,46.95,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 08:00:00Z,hourly,airqo,0.351483609,32.64980395,25.88333352,84.98333295,14.95,16.87,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 09:00:00Z,hourly,airqo,0.351483609,32.64980395,25.34166686,86.15833372,13.52,11.74,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 10:00:00Z,hourly,airqo,0.351483609,32.64980395,24.92857116,86.1285712,16.9,20.97,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 11:00:00Z,hourly,airqo,0.351483609,32.64980395,24.28333362,87.05833405,16.93,22.78,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 12:00:00Z,hourly,airqo,0.351483609,32.64980395,0,0,19.42,20.82,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 13:00:00Z,hourly,airqo,0.351483609,32.64980395,25.45,82.0600003,13.98,9.23,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 14:00:00Z,hourly,airqo,0.351483609,32.64980395,24.56666676,76.05833312,16.38,25.24,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 15:00:00Z,hourly,airqo,0.351483609,32.64980395,23.50000016,79.16666617,55.6,73.54,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 16:00:00Z,hourly,airqo,0.351483609,32.64980395,22.35833343,79.71666654,182.66,276.92,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 17:00:00Z,hourly,airqo,0.351483609,32.64980395,21.89999994,81.48333281,182.71,287.45,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 18:00:00Z,hourly,airqo,0.351483609,32.64980395,21.46666638,83.04166645,180.72,309.27,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 20:00:00Z,hourly,airqo,0.351483609,32.64980395,20.9749999,87.65833328,128.13,150.86,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 21:00:00Z,hourly,airqo,0.351483609,32.64980395,20.38333337,89.86666749,39.99,56.16,,aq_g5_4
"Kireka, Kira Municipality",2026-06-01 22:00:00Z,hourly,airqo,0.351483609,32.64980395,20.65833362,88.64166687,15.45,19.62,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 00:00:00Z,hourly,airqo,0.351483609,32.64980395,20.15000025,88.38333289,13.75,20.05,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 02:00:00Z,hourly,airqo,0.351483609,32.64980395,20.34999975,93.8500007,18.57,25.97,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 03:00:00Z,hourly,airqo,0.351483609,32.64980395,20.13333305,96.77272818,22.85,33.05,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 04:00:00Z,hourly,airqo,0.351483609,32.64980395,19.0999999,98.30000103,24.15,35.72,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 05:00:00Z,hourly,airqo,0.351483609,32.64980395,19.29166667,97.65000105,29.7,41.28,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 06:00:00Z,hourly,airqo,0.351483609,32.64980395,19.91666667,96.042857,20.8,31.8,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 07:00:00Z,hourly,airqo,0.351483609,32.64980395,22.69166692,94.25000101,13.65,17.86,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 08:00:00Z,hourly,airqo,0.351483609,32.64980395,0,0,25.17,43.1,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 09:00:00Z,hourly,airqo,0.351483609,32.64980395,25.66666698,86.19166662,20.47,26.59,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 10:00:00Z,hourly,airqo,0.351483609,32.64980395,24.9333334,84.7999985,15.85,20.1,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 11:00:00Z,hourly,airqo,0.351483609,32.64980395,24.64166657,85.99999994,16.57,21.88,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 12:00:00Z,hourly,airqo,0.351483609,32.64980395,23.84999943,87.35000193,13.33,9.76,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 13:00:00Z,hourly,airqo,0.351483609,32.64980395,24.71000042,83.90999973,15.19,18.31,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 14:00:00Z,hourly,airqo,0.351483609,32.64980395,23.31666692,79.80833302,19.96,27.64,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 15:00:00Z,hourly,airqo,0.351483609,32.64980395,22.7166667,82.25833327,119.58,109.45,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 16:00:00Z,hourly,airqo,0.351483609,32.64980395,22.31666629,82.82499909,119.35,141.86,,aq_g5_4
"Kireka, Kira Municipality",2026-06-02 17:00:00Z,hourly,airqo,0.351483609,32.64980395,22.18333371,81.25833273,135.29,168.91,,aq_g5_4
